"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016303","1-phosphatidylinositol-3-kinase activity","13/2274","23/17697",8.20172866725263e-07,0.000482874506445971,0.000441845953610693,"5293/5296/9655/5295/5288/1154/5286/9306/23533/9021/5289/84174/5290",13
"GO:0005178","integrin binding","38/2274","132/17697",9.01726435940189e-07,0.000482874506445971,0.000441845953610693,"10457/9358/1956/3693/3678/7450/3383/3689/10516/6387/7103/5803/3385/9636/3695/8839/1842/3084/3936/3479/2191/5764/1289/53616/7070/811/6423/83706/7077/10085/3673/9294/1903/8840/667/1281/2200/11095",38
"GO:0035091","phosphatidylinositol binding","57/2274","245/17697",4.77395285922184e-06,0.00137063945629598,0.00125417989464991,"54899/23161/221472/90203/5216/6643/9765/1687/8324/9600/4137/2596/246/8473/9885/10026/23527/114882/23001/23236/6642/23178/7070/5288/23174/55198/27236/79666/26207/55614/57706/64853/51028/26060/79685/65977/53349/10087/64333/57590/55704/8411/5286/59338/112574/91404/84725/115548/117583/124460/64089/9743/29091/5337/83850/116985/64005",57
"GO:0035004","phosphatidylinositol 3-kinase activity","13/2274","26/17697",5.11910161081597e-06,0.00137063945629598,0.00125417989464991,"5293/5296/9655/5295/5288/1154/5286/9306/23533/9021/5289/84174/5290",13
"GO:0050839","cell adhesion molecule binding","98/2274","499/17697",9.4497241488296e-06,0.0020241309126793,0.0018521459331706,"1829/23499/10457/3683/57142/9358/10801/1656/1956/5216/5499/1363/3693/3678/800/11273/4072/9208/7450/6643/10226/7408/1739/25978/3383/3689/10516/5819/10611/1001/22859/22837/6387/7103/8842/5803/1012/3385/101/9636/3695/10178/8839/1842/10288/3084/3936/10006/2810/23075/2010/3479/2191/6772/2801/4690/5764/5962/1289/23348/5586/6642/53616/5315/7070/811/1004/54874/2023/2060/79180/53827/51510/29766/10938/55742/64855/6423/83706/7077/128866/5818/10085/3673/55082/9294/1903/9378/8840/5787/29091/667/58513/1281/2200/11095/83872/143098",98
"GO:0005201","extracellular matrix structural constituent","41/2274","163/17697",1.41983596802768e-05,0.00253440720292941,0.00231906541444521,"2202/4811/7450/2192/10516/2199/5549/3730/22915/7286/8483/1805/81578/1305/1289/4239/7373/1287/3908/8076/1288/3371/375790/4969/79875/4053/54829/10085/85301/115908/80144/1295/4060/1286/131873/1303/1281/2200/83872/4256/340267",41
"GO:0052742","phosphatidylinositol kinase activity","13/2274","29/17697",2.2954477296929e-05,0.00351203502643014,0.00321362682157006,"5293/5296/9655/5295/5288/1154/5286/9306/23533/9021/5289/84174/5290",13
"GO:0060090","molecular adaptor activity","75/2274","373/17697",4.56958852680457e-05,0.00611753664025962,0.0055977459453356,"415117/160/6451/950/10133/1739/10140/10282/3689/4023/6503/4137/10636/8470/8935/3667/23542/5167/8492/8631/9659/395/2888/940/917/1175/7804/6767/57515/6453/9863/7436/4068/27040/4690/5295/375056/8417/23363/7373/23162/923/9046/8773/10093/51068/10580/54815/79083/60485/56649/81035/10045/10016/117854/91947/9043/4040/10490/286257/151987/8649/171024/55014/948/2549/120892/286133/921/636/84174/136853/143098/10432/8662",75
"GO:0003779","actin binding","83/2274","431/17697",9.00478230976166e-05,0.0107156909486164,0.0098052074039627,"54899/23499/79983/1956/10487/5216/10097/120/800/4082/10095/7408/6744/3059/4646/10611/22837/1756/4137/10529/5074/10810/9749/27252/9535/6622/24145/23136/8522/3936/11151/2010/10391/83988/22998/2036/4628/5962/10486/23363/23500/79789/25924/4131/85458/6530/7852/10093/53827/10580/79083/80206/79585/79778/29766/3778/7145/54784/55742/1073/23406/84168/55704/4645/51361/84962/91624/29767/133746/81873/130271/51466/6645/80306/171024/120892/121512/667/79805/80179/283431/10096/64005",83
"GO:0046935","1-phosphatidylinositol-3-kinase regulator activity","8/2274","14/17697",0.000107236722494017,0.0114850529791093,0.0105091988044137,"5296/9655/5295/1154/9306/23533/9021/84174",8
"GO:1901681","sulfur compound binding","53/2274","250/17697",0.000143599972669743,0.0132939156818699,0.0121643672905999,"10457/202915/2937/1809/4089/4023/2263/6586/5549/6402/5167/3730/10178/2252/8839/6403/33/1842/3990/5788/9536/947/5228/2260/1305/6342/5764/5270/1289/3075/11332/375790/26577/79625/4329/79646/4053/151887/53354/10468/59271/3673/154743/9353/129804/8840/11167/1629/2200/11095/2947/7756/5046",53
"GO:0019955","cytokine binding","39/2274","169/17697",0.000170594694281629,0.0132939156818699,0.0121643672905999,"3594/972/7538/3566/7133/3561/27252/3590/3587/3815/1230/1439/2690/3575/3570/1236/1235/8807/1438/7132/3572/25928/7293/7852/2833/26585/53832/10148/10630/9466/10068/8784/57045/5618/54756/92/948/2674/375387",39
"GO:0060589","nucleoside-triphosphatase regulator activity","68/2274","344/17697",0.000171452122643687,0.0132939156818699,0.0121643672905999,"23380/5216/23365/3725/23640/11080/63940/10636/10484/9938/5350/9732/9610/9744/395/8853/94134/8498/5900/8490/6004/9532/7813/3071/10641/5921/216/23527/23526/90627/23236/7070/23637/9910/26092/10188/5996/10144/51306/54885/23232/125058/84253/64333/54206/57580/54431/57600/93627/257106/1122/130872/132864/26230/1121/79822/374403/64926/80243/9353/79774/120892/9743/394/255520/399/116985/134957",68
"GO:0035925","mRNA 3'-UTR AU-rich region binding","11/2274","26/17697",0.000186044351292516,0.0132939156818699,0.0121643672905999,"170506/10949/7072/7538/22849/1995/64506/132864/3184/7073/27303",11
"GO:0030674","protein binding, bridging","51/2274","241/17697",0.00019871726463942,0.0132939156818699,0.0121643672905999,"415117/6451/10133/10140/10282/4023/6503/4137/10636/8470/8935/3667/23542/8631/395/2888/940/917/6767/57515/9863/4068/27040/4690/5295/8417/23363/7373/23162/9046/8773/10093/51068/10580/54815/79083/10045/10016/117854/91947/9043/10490/151987/171024/55014/2549/120892/636/84174/143098/10432",51
"GO:0035591","signaling adaptor activity","26/2274","98/17697",0.000200463961573607,0.0132939156818699,0.0121643672905999,"6451/10140/6503/10636/8935/3667/23542/8631/395/2888/940/917/9863/4068/27040/4690/5295/23162/9046/10580/10045/9043/2549/120892/84174/143098",26
"GO:1990782","protein tyrosine kinase binding","25/2274","93/17697",0.000211014534632855,0.0132939156818699,0.0121643672905999,"8895/4739/10140/9600/3667/9732/284/914/2888/6885/5296/9655/3084/919/3687/4690/5295/9046/199731/117854/2043/5728/53358/83394/5784",25
"GO:0001618","virus receptor activity","21/2274","74/17697",0.000295599455071981,0.0166418796621898,0.0152278637431803,"941/339390/1956/3693/3678/950/3383/5819/3695/6504/30835/9074/6510/6317/6404/1803/7293/7852/3416/5818/3673",21
"GO:0030971","receptor tyrosine kinase binding","20/2274","69/17697",0.000300107787030654,0.0166418796621898,0.0152278637431803,"8895/10140/9600/3667/9732/284/914/2888/6885/5296/9655/3084/3687/4690/5295/9046/199731/53358/83394/5784",20
"GO:0005543","phospholipid binding","81/2274","434/17697",0.000310772729452658,0.0166418796621898,0.0152278637431803,"54899/23161/221472/90203/5216/950/6643/8895/5320/9765/1687/8324/9600/4137/6622/2596/273/10125/5724/246/8473/114876/9885/10026/11314/5321/23527/114882/23001/23236/6642/23178/7070/4131/5288/23174/55198/27236/79666/26207/51411/55614/57706/64853/51028/26060/8436/79685/65977/53349/10087/64333/57590/57580/55704/129401/8411/5286/59338/5205/112574/91404/84725/115548/144402/117583/311/124460/80115/51760/790955/64089/9743/29091/5337/84100/255189/153768/83850/116985/64005",81
"GO:0043394","proteoglycan binding","13/2274","36/17697",0.000327039687501626,0.0166790240625829,0.0152618520834092,"10457/4811/1513/4023/5788/5764/1289/3075/3371/375790/10468/3673/9353",13
"GO:0017091","AU-rich element binding","11/2274","28/17697",0.000404577638521591,0.0195394791903797,0.017879262004269,"170506/10949/7072/7538/22849/1995/64506/132864/3184/7073/27303",11
"GO:0043548","phosphatidylinositol 3-kinase binding","15/2274","46/17697",0.000419615332753252,0.0195394791903797,0.017879262004269,"5783/3667/3932/5296/9655/11151/8660/5295/1154/9306/23533/9021/84174/197358/84985",15
"GO:0043023","ribosomal large subunit binding","7/2274","13/17697",0.000484170695536163,0.0216061172883013,0.01977030340106,"51042/26046/51068/9147/4869/11052/132864",7
"GO:0005070","SH3/SH2 adaptor activity","16/2274","52/17697",0.000568276198949381,0.0243449523629915,0.0222764269988157,"6451/10140/6503/8935/3667/8631/395/2888/940/4068/27040/4690/10580/10045/2549/84174",16
"GO:0035014","phosphatidylinositol 3-kinase regulator activity","8/2274","17/17697",0.000606751528041084,0.0249934956358462,0.0228698652877024,"5296/9655/5295/1154/9306/23533/9021/84174",8
"GO:0030695","GTPase regulator activity","59/2274","304/17697",0.00072069087524661,0.0285874047181155,0.0261584095459881,"23380/23365/3725/63940/10636/10484/9938/9732/9610/9744/395/8853/94134/8498/5900/8490/6004/7813/3071/10641/5921/216/23527/23526/90627/23236/7070/23637/9910/10188/5996/10144/51306/54885/23232/125058/84253/64333/54206/57580/93627/257106/1122/132864/26230/1121/79822/374403/64926/80243/9353/79774/120892/9743/394/255520/399/116985/134957",59
"GO:0004896","cytokine receptor activity","24/2274","96/17697",0.000879818574526343,0.0336530604756326,0.030793650108422,"3594/972/3566/3561/3590/3587/1230/1439/2690/3575/3570/1236/1235/8807/1438/3572/7852/2833/53832/10148/9466/5618/54756/2674",24
"GO:0005158","insulin receptor binding","9/2274","22/17697",0.000967015114576988,0.0357128685417915,0.0326784418029465,"6643/3667/5167/8660/3479/5295/6642/10580/55023",9
"GO:0015631","tubulin binding","63/2274","336/17697",0.00121442043015758,0.0433449218254481,0.0396620199709983,"89795/23499/4830/10123/11075/9702/324/6280/9638/22924/4137/10636/65055/6622/2009/22809/2258/8631/2010/50810/1070/2801/83988/27101/57509/23122/23255/56890/6279/4131/85458/23637/2332/56271/6530/23271/9419/55638/80173/55614/79929/26060/55704/84295/51361/126731/55605/84376/146057/57519/219899/84056/285331/115548/27436/120892/667/24139/8766/27072/283431/7756/84140",63
"GO:0005096","GTPase activator activity","53/2274","273/17697",0.00129409996360637,0.0433449218254481,0.0396620199709983,"23380/23365/3725/10636/10484/9938/9732/9610/9744/395/8853/94134/8498/8490/6004/7813/3071/10641/5921/216/23527/23526/90627/23236/7070/23637/9910/5996/10144/51306/54885/23232/125058/84253/64333/54206/57580/93627/257106/1122/26230/1121/79822/374403/64926/80243/79774/120892/9743/394/255520/116985/134957",53
"GO:0042379","chemokine receptor binding","18/2274","66/17697",0.00129508636639994,0.0433449218254481,0.0396620199709983,"6387/6366/727/6375/6357/6367/6361/10850/6362/6772/6363/6347/51192/56477/6774/387695/29097/8565",18
"GO:0030020","extracellular matrix structural constituent conferring tensile strength","13/2274","41/17697",0.00134333933860523,0.0435974676256425,0.0398931076313069,"81578/1305/1289/7373/1287/1288/85301/1295/1286/131873/1303/1281/340267",13
"GO:0036313","phosphatidylinositol 3-kinase catalytic subunit binding","8/2274","19/17697",0.0014874575973756,0.0468549143173313,0.0428737778067084,"5296/9655/5295/1154/9306/23533/9021/84174",8
"GO:0005154","epidermal growth factor receptor binding","11/2274","33/17697",0.00197988659683469,0.0605845298631416,0.0554368247113714,"3678/2202/6643/5359/55658/2069/9655/6642/10188/2241/685",11
"GO:0017147","Wnt-protein binding","12/2274","38/17697",0.00211775544534602,0.0622049620571977,0.0569195731242331,"2487/8324/8323/11197/8434/10461/6423/115908/4040/7976/129293/79971",12
"GO:0050542","icosanoid binding","8/2274","20/17697",0.00220217796777658,0.0622049620571977,0.0569195731242331,"5737/6280/241/3248/5733/6279/1241/56413",8
"GO:1901981","phosphatidylinositol phosphate binding","34/2274","161/17697",0.00220708548849067,0.0622049620571977,0.0569195731242331,"23161/221472/90203/5216/9765/1687/8324/4137/2596/246/8473/9885/23527/114882/23236/27236/55614/57706/51028/79685/65977/53349/10087/64333/59338/112574/91404/84725/115548/124460/9743/29091/116985/64005",34
"GO:0046332","SMAD binding","20/2274","80/17697",0.00228064338851546,0.0626299761307706,0.0573084748909012,"3725/4089/10140/4087/650/753/8498/9863/2280/5371/657/8313/6498/64750/4086/9839/92/1281/5494/4205",20
"GO:0005539","glycosaminoglycan binding","45/2274","230/17697",0.0024558961098846,0.0657566183421601,0.0601694546921727,"10457/202915/1809/9806/4023/2263/6586/5549/6402/3730/10178/2252/8839/6403/1842/3990/5788/2135/5228/2260/1305/5764/5270/1289/3075/708/26032/375790/26577/79625/10894/4053/151887/59271/145864/5212/9353/129804/8840/11167/84659/2200/11095/7756/5046",45
"GO:0008009","chemokine activity","14/2274","49/17697",0.00269991000059129,0.068937751201863,0.063080295217391,"6387/6366/727/6375/6357/6367/6361/10850/6362/6363/6347/51192/56477/387695",14
"GO:0008201","heparin binding","35/2274","169/17697",0.00270344122360247,0.068937751201863,0.063080295217391,"10457/202915/4023/2263/6586/5549/6402/3730/10178/2252/8839/6403/1842/3990/5788/5228/2260/1305/5764/5270/1289/3075/26577/79625/4053/151887/59271/9353/129804/8840/11167/2200/11095/7756/5046",35
"GO:0008017","microtubule binding","47/2274","246/17697",0.003256838107011,0.0811179909909018,0.0742256126714135,"89795/23499/9702/324/6280/22924/4137/10636/65055/6622/2009/2258/8631/50810/1070/2801/57509/23122/23255/56890/6279/4131/2332/23271/9419/55638/55614/79929/55704/51361/126731/55605/84376/146057/57519/84056/285331/115548/27436/120892/667/24139/8766/27072/283431/7756/84140",47
"GO:0004715","non-membrane spanning protein tyrosine kinase activity","13/2274","46/17697",0.00419377601045326,0.0986937126063855,0.0903079723195684,"7535/1445/6503/3932/4145/3055/2268/3702/7465/10188/3718/2241/2444",13
"GO:0001727","lipid kinase activity","8/2274","22/17697",0.00441438323203775,0.0986937126063855,0.0903079723195684,"5296/9655/5295/1154/9306/23533/9021/84174",8
"GO:0019001","guanyl nucleotide binding","71/2274","408/17697",0.00454125403693114,0.0986937126063855,0.0903079723195684,"10801/7052/4830/400/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/5593/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/340061/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5592/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",71
"GO:0032561","guanyl ribonucleotide binding","71/2274","408/17697",0.00454125403693114,0.0986937126063855,0.0903079723195684,"10801/7052/4830/400/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/5593/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/340061/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5592/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",71
"GO:0032549","ribonucleoside binding","69/2274","395/17697",0.00464715727696917,0.0986937126063855,0.0903079723195684,"10801/7052/4830/400/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/84172/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",69
"GO:0004713","protein tyrosine kinase activity","32/2274","156/17697",0.00465701070166059,0.0986937126063855,0.0903079723195684,"7535/1956/2202/1445/2065/2263/6503/3932/3815/10420/10461/2042/4145/3055/3084/2268/10006/2260/3702/204851/7465/4750/4915/5609/10188/2050/26585/4921/2043/3718/2241/2444",32
"GO:0005518","collagen binding","17/2274","68/17697",0.00470202290496351,0.0986937126063855,0.0903079723195684,"4811/7450/1513/9806/4089/4318/4321/1842/7373/131578/26577/54829/84168/4921/3673/4060/147372",17
"GO:0001882","nucleoside binding","70/2274","402/17697",0.00473573261886196,0.0986937126063855,0.0903079723195684,"10801/7052/4830/400/4860/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/84172/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",70
"GO:0005072","transforming growth factor beta receptor, cytoplasmic mediator activity","5/2274","10/17697",0.0050181434281151,0.0986937126063855,0.0903079723195684,"4089/4087/4093/4086/4090",5
"GO:0016763","transferase activity, transferring pentosyl groups","13/2274","47/17697",0.00512836515605763,0.0986937126063855,0.0903079723195684,"10135/4860/3251/7378/10329/1890/353/64761/79070/83666/54625/143888/727936",13
"GO:0019207","kinase regulator activity","40/2274","207/17697",0.00514288746532192,0.0986937126063855,0.0903079723195684,"7453/894/1026/2065/901/324/5577/10253/1031/9535/2258/5296/5880/9655/3084/10006/2810/6453/3071/4690/57498/5295/1028/2056/51562/26585/4869/1154/4040/54757/9306/8649/23533/9021/84174/161742/5290/399/1030/6789",40
"GO:0051721","protein phosphatase 2A binding","10/2274","32/17697",0.00530627898673947,0.0986937126063855,0.0903079723195684,"4137/29966/596/6772/9258/10776/2029/6801/55917/116443",10
"GO:0030331","estrogen receptor binding","12/2274","42/17697",0.00530662647139398,0.0986937126063855,0.0903079723195684,"2521/6881/8204/2099/8648/10865/51176/79039/5481/3275/6801/85004",12
"GO:1901567","fatty acid derivative binding","12/2274","42/17697",0.00530662647139398,0.0986937126063855,0.0903079723195684,"5737/6280/241/33/3248/6342/5733/6279/11332/1241/56413/4329",12
"GO:0045028","G protein-coupled purinergic nucleotide receptor activity","6/2274","14/17697",0.00534475754544384,0.0986937126063855,0.0903079723195684,"5029/5724/29909/53829/2857/286530",6
"GO:0035257","nuclear hormone receptor binding","31/2274","152/17697",0.00577141620935668,0.103684776050847,0.0948749584778991,"2521/6881/9611/1488/9604/10579/8204/2099/10499/8648/9324/8013/6772/6597/6934/10865/811/9967/23411/55791/51176/221037/6774/79039/5481/5629/3275/6801/9063/93986/85004",31
"GO:0032550","purine ribonucleoside binding","68/2274","392/17697",0.00580867092721831,0.103684776050847,0.0948749584778991,"10801/7052/4830/400/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",68
"GO:0061659","ubiquitin-like protein ligase activity","44/2274","235/17697",0.00627080970735841,0.110098970435752,0.100744155954283,"5930/9604/23321/6596/27339/22954/55658/10299/11059/23304/23024/9666/26046/55120/57161/79589/29116/81790/83637/84937/117854/90850/26224/54492/92305/84133/257218/84085/81559/154214/23327/387921/51136/57531/64750/79018/10206/57178/130507/9063/153830/255488/285671/127544",44
"GO:0048020","CCR chemokine receptor binding","12/2274","43/17697",0.00651718307305451,0.112579081794216,0.103013538896668,"6366/6375/6357/6367/6361/10850/6362/6772/6363/6347/6774/29097",12
"GO:0016504","peptidase activator activity","11/2274","38/17697",0.00671295112234566,0.114120169079876,0.104423684125377,"22900/11047/2192/9166/4118/10010/23198/26577/9994/6423/1075",11
"GO:0001883","purine nucleoside binding","68/2274","395/17697",0.0069317644758191,0.114577953041426,0.104842571410455,"10801/7052/4830/400/10123/391/2983/10636/2669/10124/4261/8790/2769/744/23708/5880/6674/373/23433/9886/151011/3265/9258/10383/8801/9077/11031/58477/55288/79785/83452/376267/54552/10938/51762/22931/51062/25923/51277/54676/50808/54471/22836/51175/139596/1122/2982/10672/1731/2770/1121/200894/5874/285598/27314/51715/120892/55752/84340/394/8766/155038/84100/57381/25939/399/166785/85004",68
"GO:0019838","growth factor binding","31/2274","154/17697",0.00701775985837112,0.114577953041426,0.104842571410455,"1956/2202/2065/2817/3566/9702/2263/3561/3590/3587/1439/2690/8839/3575/3570/2260/5764/3572/1289/657/4915/4053/57045/92/94031/948/8840/1281/375387/5046/152831",31
"GO:0031690","adrenergic receptor binding","7/2274","19/17697",0.00706082623784696,0.114577953041426,0.104842571410455,"7345/152/9863/1742/708/57561/153",7
"GO:0061629","RNA polymerase II sequence-specific DNA-binding transcription factor binding","50/2274","277/17697",0.00778429686191949,0.12340529047899,0.112919873640906,"166968/2521/6881/9611/1108/1488/3725/4792/9604/10579/8204/22954/1385/2099/10499/9079/8648/9324/8013/6772/2627/6597/6934/1386/10865/811/4808/9967/582/23411/79738/6926/23493/55791/79365/51176/221037/4869/6774/79039/57708/123016/5481/5629/3275/6801/55212/9063/93986/85004",50
"GO:0003714","transcription corepressor activity","44/2274","238/17697",0.00788097472970358,0.12340529047899,0.112919873640906,"166968/9611/1488/3726/10765/25937/10443/10409/8204/10140/2145/5074/7091/22809/5971/9734/7026/1810/3400/4863/6935/6597/10865/708/51564/55758/23411/23414/55509/79718/79365/51616/9994/83666/54880/79039/57708/84962/121536/286205/7068/862/2077/30818",44
"GO:0000900","translation repressor activity, mRNA regulatory element binding","6/2274","15/17697",0.00795048089920667,0.12340529047899,0.112919873640906,"22849/64506/400961/80315/132864/163255",6
"GO:0001540","amyloid-beta binding","18/2274","78/17697",0.00895112316598066,0.136952184439504,0.125315724323729,"972/9452/3689/23542/2891/590/10288/2902/323/54103/83941/3416/7099/25825/3673/2043/320/948",18
"GO:0005126","cytokine receptor binding","51/2274","286/17697",0.00916540566423001,0.138255626287188,0.126508416210499,"3594/3678/9618/4087/6387/6366/650/727/7185/3570/2662/3606/6375/6357/4050/6367/6361/8740/10850/5228/6362/6772/6363/7100/2280/637/3572/5295/10464/51752/6347/2056/26585/55367/10148/51192/27178/9994/199731/56477/6774/4254/3624/64750/387695/29097/92/161742/944/146433/8565",51
"GO:0019210","kinase inhibitor activity","16/2274","67/17697",0.0095166234315875,0.138711078259455,0.126925169649174,"7453/1026/5577/10253/1031/9535/2810/4690/1028/51562/4869/4040/9021/161742/399/1030",16
"GO:0001664","G protein-coupled receptor binding","50/2274","280/17697",0.00954478692028793,0.138711078259455,0.126925169649174,"23365/7345/1857/6387/8324/1910/65055/6366/2357/2769/185/727/152/6375/6357/6367/6361/10850/9863/6362/6772/6363/1742/23322/708/6347/582/51192/1906/51384/56477/57561/6774/115908/4040/84133/25927/10672/9294/2770/387695/29097/7275/79971/153/636/7482/8565/116985/552",50
"GO:0004708","MAP kinase kinase activity","12/2274","45/17697",0.00958414546330499,0.138711078259455,0.126925169649174,"1956/7867/11183/9344/9020/6885/4293/11184/5609/8491/5063/120892",12
"GO:0001784","phosphotyrosine residue binding","11/2274","40/17697",0.0101322407879754,0.142784603735811,0.130652578581788,"7535/3667/3932/5296/3055/2268/5921/5295/64092/9021/53358",11
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","11/2274","40/17697",0.0101322407879754,0.142784603735811,0.130652578581788,"84188/8050/7915/57016/128/224/216/5315/4329/126133/160428",11
"GO:0001103","RNA polymerase II repressing transcription factor binding","10/2274","35/17697",0.0105419002689258,0.143074665708969,0.130917994766377,"166968/1108/2627/6934/582/79738/6774/57708/123016/55212",10
"GO:0001217","bacterial-type RNA polymerase transcriptional repressor activity, sequence-specific DNA binding","44/2274","242/17697",0.0105535934556569,0.143074665708969,0.130917994766377,"9208/3394/7699/7020/7181/10732/1602/7728/2120/3166/6935/10865/6670/2023/7227/55145/53335/6926/23493/55509/2019/79365/2018/83855/8545/6498/84295/9975/121536/4286/64376/55553/9839/5629/7767/2077/79192/30818/26137/11107/4776/7707/5396/93986",44
